uid,vbm_vac,cbm_vac
Nb2I4Te4-a25aa229b885,-5.041523544276932,-3.757565391540519
Ta2Br4Te4-dad560d9b4f3,-4.930478177481631,-3.8478367077079736
CdI2O2Sn2-e8e0483e973e,-5.9021636501324775,-3.137853340955148
Mo2Cd4O8-7c031c55f6d2,-6.635760573546907,-3.9343667860963
STa3Cl7-335347dbb412,-5.572059931945102,-3.9288775477437152
CrMo3O8-1912e5847d91,-7.202974249287708,-5.8517725745131886
Al2Se2Si2-90be86351dfe,-5.460218810836743,-3.2732894525477167
As4Pt4S4-c9be3a482ba5,-6.399917360537923,-4.338553510204605
Au4Br4Te4-545ebe313dc5,-6.663605925051156,-4.803543798765239
Br4Cu4Te4-7c6ac8e7156e,-6.745287625401032,-5.6101637494471355
Br2Rh2Te2-522e76740d98,-6.1798933054674094,-4.2152486298726135
Cu4I4Te4-1948bb5458cc,-6.416922904045433,-5.319613339714173
F2Rh2S2-1801ed6a1c18,-8.010008198944806,-7.091974495545058
I2O2Y2-2232d905a93a,-5.932877737802059,-3.0986677704423924
Ni4P4S4-af1b20e1b46f,-6.815981790746446,-4.643647970835662
OSTi-619d310f9601,-5.474018038149562,-3.6975030047015895
Au2Cl2Se4-b8747134d571,-6.700339086520651,-4.96304815519472
AgBiAs2Se6-84f0f952c243,-6.268098421672931,-4.944900607431487
AgCrAs2Te6-f61f94963c66,-5.14225237535824,-4.382170540445139
AuSbP2S6-cd1da2449cf3,-6.3030317622336245,-3.932033105079827
GaLiP2S6-2fa393bffd86,-7.130108399791044,-4.133284489940065
Al2Ga2Te6-a18e76e1de9b,-5.547939557602295,-4.157325385254865
Bi2Sb2Se6-c6fe24085610,-5.786795022665274,-4.312607827056503
Ni2Se2O6-4c22e4473b33,-6.557255209271661,-3.7419400623535104
Pd2Te2O6-f0736f96a462,-5.365039402751229,-3.564791477275648
Hf2Sn2Te8-152eb8ca5f1f,-4.702106784495127,-3.728771550823603
Ag4Br4H4O4-1eb78c92faae,-7.036603503427257,-6.098622770319675
Ag2Cl2Hg2Te2-40f175efa1a8,-6.015072673149678,-3.74317908845324
Ag2Hg2I2Se2-078864c70cf2,-6.228090608219849,-4.348267991680857
Au4Cl4F4S4-96cd3cb4bb4c,-7.27157737551191,-5.731311867997205
Au2Hg2I2Se2-c4be79d29e58,-5.751651138165975,-4.811224974170406
Cl2Cu2Hg2S2-480904d97ab5,-6.977919620963801,-4.6322248578034575
Ba4Cl4Sb4Se8-7d54665f469f,-5.988790548841953,-3.643656639741007
F4Sb4Sr4Se8-dda858321680,-5.572690487241205,-4.32388178555545
F2P2Pb2S6-107940e36212,-7.10188149884322,-4.133208377987183
AlCdInSe4-2f266817c53f,-5.458362199719756,-4.350687440757448
N2Na2Os2S2Cl10-df90c424c6f8,-7.073242374886428,-5.373585962108291
Ag6I8-62ac4886d70e,-6.530473970053343,-4.241234720431984
O2K4-99e16c640c76,-3.1358041547987003,-1.2184269541073673
S2Cs4-522324566313,-2.934351090162039,-0.8457572053151046
Hf2Br4Se4-a4230658f1f1,-6.268086252991824,-3.7453575567650956
Sc2Cl4S4-3570afef9d85,-6.950497828512613,-4.562592344693071
V2Cl4Se4-82f75a518e67,-5.371925286306626,-3.6802185554853795
Zr2I4Se4-7df1f62d057d,-6.157973966599483,-3.9149551936044924
Ag2S2Tl2-f36b14b92abb,-4.394855489066867,-2.5296292089738324
Cl2Cr2Se2-98758f39793b,-6.633124088006623,-3.87469296043165
Ag2Cl2Br4-069c51631c9b,-7.564771360488967,-4.880764060781242
As4Se6-b8c4c860d745,-5.990083705833225,-3.454813160806147
Mo2Cl6-086e8348b60a,-5.927525818008414,-4.38167388559374
V4O8-9af1dad2fe67,-6.882781452158337,-5.330643096955109
Ag2Au2Cl8-5cccc4353dcd,-7.964319918042245,-5.631847572712884
Hf2I2N2-d17d8975c992,-5.118637694400807,-3.682842298776842
Tl2Pt4Se6-3a01748ba4ae,-5.310822113864948,-3.5550309419881194
AgGaP2Se6-678b86393994,-6.019725372995544,-4.326150822824198
Cr2Cu2P4S12-55812fcec513,-6.904401995239755,-4.296982647125296
Zr2Br4-9c4718823b56,-4.4869611731475185,-3.3468101233446146
Br2Cl2Hf2-2521a77dc3d8,-4.578452427152042,-3.165740931918961
P4-276f0a298324,-5.400153589001748,-3.8889662206374327
Al2S2-f9df9f4a5c34,-6.746371319042668,-3.8657760663066463
Cl2Pt2-93dfef2d1004,-6.642356960731061,-4.409942615637345
Ga2Se2-8a6a5075fdf0,-6.242987543908823,-3.872172411612523
Ge2Te2-3b5fa8791e0d,-4.313175055620033,-3.2100099708511274
Pb2Te2-fdc4a7cc1d0d,-4.722442062096423,-3.8445474192547464
HgBr2-2af12bd12520,-7.680464365637881,-4.752566382473129
MoTe2-38a53176109a,-4.806955754453361,-3.4373516455754394
TiBr2-57116f9a9a4e,-3.560003595592356,-2.394390746668001
Zr2I4-a5233adfb04f,-4.1966547507445435,-3.323377583840216
WCu2Te4-42331331be92,-5.206965548777619,-3.7188642207856835
In2I6-68457dfb5c70,-6.716354346472441,-4.320707616780355
W2I6-b36e4bfa0c87,-5.405549906031759,-3.375853529295245
WCr3Te8-6523c349753c,-4.603826380627002,-3.7626851415316467
AsClS-afd0d75a82a2,-6.934821267426743,-4.67639316532522
Bi2Cl2Se2-c326c8e73d16,-7.284768617575589,-6.048787791888638
Cl2In2S2-deefb141a3ba,-7.342006642578426,-4.693147705078445
ClSbTe-da5fd2bb47af,-6.39012629476534,-4.524047799192634
I2In2O2-7c4141b0ea1e,-6.370932696756748,-4.345383738182202
I2Sc2Se2-95558a590f15,-6.290381284597346,-3.5894071639141725
SeTeW-6e2a4c6f4f57,-4.7962962921846675,-3.3028842353921553
Cu2I2Te4-87eeef832712,-6.290729023383706,-4.124930195711865
Cr2W2S8-5974b6403c31,-5.726967373489401,-4.285281247986076
S2Hf4Se6-24fc185ee3ac,-6.012712361782144,-4.668417105739287
VMn2Br4O4-1a650a9df2cd,-7.278444574102902,-5.249808688205009
ClIGa2-c336b3f2814d,-5.034696994334006,-2.599066638838172
GaRhCl2O2-096422198565,-6.612417272132726,-4.608375988041724
SSeBi2Cl2-9bde8e2172c9,-7.366548418657229,-5.851370187709531
SSeI2Sc2-8e9d3a2f5e71,-6.445547147986106,-3.6779974115570613
BrClIr2Ni2S6-8e6ead713ee8,-6.187593280415366,-5.298592202509941
GaRhIr2Br4S4-58f4827be118,-6.299605889033128,-5.162306925427256
SSeCu3Br5-9794c699747e,-7.385113355091515,-6.531666629121293
AgMoBr4-2c2e85192fe9,-6.119534386611223,-3.953555103994193
NiPdS4-915860e9d4fd,-6.418890738247544,-5.266075366489086
InNbBr6-e8f198a54135,-5.997695932524654,-4.52419905265209
Ag2Br2Se3P4-4880476b5d02,-6.782684514727579,-4.132096710398086
Ag2Cl2Se3P4-c062a3767f41,-7.089484893910777,-4.102586642692778
Br2Cu2Se3Sb4-a5bcda36fc79,-6.192639281067892,-3.720839518763475
Cu2I2S3As4-12662bd21174,-6.352246859944239,-3.7670116964516027
Ga2Mg2S5-f6822d53ac63,-6.189648324021503,-3.9437080529355586
In2Mg2S5-2e33b8c349fe,-6.368874066878458,-4.098692751984543
In4Se6-5aa8560dfab5,-6.710185333005314,-4.979314194769487
Br2Hg2-915289d04444,-7.366784204103828,-5.1299135174313815
Ga2S2-2e534b47f40c,-6.143998573096118,-3.3851120263448102
O4Sb8Se8-5fa3109b3d50,-5.509058202367093,-3.4262277810923023
Ta2I4S4-fba7e88cf80c,-5.594836798783594,-3.337673875390902
In2Pd4Se6-a69692865b94,-5.5494436683932475,-4.259291137385311
CdGa2S4-27d03bf7075b,-5.953670603984203,-4.500460531860034
FeGa2Te4-6a5eaede2ffe,-4.4522647309416925,-3.534714488987891
VAl2Te4-3fc9de33e5e3,-4.449606447597997,-3.2547007552258935
PbNa2H6S6-78eb79f871ca,-6.3914110964299935,-4.016725313751684
STa3F7-3ab0eb0108f6,-5.44939146977759,-3.6506900768895973
BiFSe-0b3ab4ca586b,-6.80692901496669,-4.82555147493431
Br2Ga2Te2-efaef3cec95c,-6.82763027198699,-4.090868941392662
Br2Ir2S2-331a3e2ba643,-6.006338373653061,-3.9409904118311103
Cl2Sc2Te2-663ca585f5e9,-5.15203201999489,-3.7110923338694484
F2Rh2S2-025c1f0cb378,-6.930785172549449,-4.755613604778862
Ga2Ge2Se2-d132be1a56d1,-5.289763017039498,-4.368375695938555
Ge4Sb4Se4-ac391bf76926,-5.7850035381555145,-3.620345956417255
Ni4P4Se4-4b667242c04f,-6.688358675601712,-4.667722723837777
Ag2F2S4-f30dffba992a,-6.973741275060426,-4.984129407432389
Br2Cu2O4-cd212743b4ba,-7.700561222927201,-6.48869167900447
K4Se4O8-05fa6ea7cfa6,-5.067065881088273,-2.3161864747748546
AuSbP2Se6-27323097ff7a,-5.8595182235376475,-4.366832835487976
GaLiP2Se6-f90464a6c140,-6.4275804916301595,-4.239459930374534
Li2V2Au4O12-b3e24690025e,-7.481904493967074,-5.180145582700932
Al2Ge2S6-db162b1cea86,-6.641221281341196,-3.732502386967921
B4Bi4S12-9dae727f4ba3,-6.256553149884107,-3.8790289053722673
Ga2Tl2O6-083fb9fdbb9c,-8.545829616728446,-6.516273779241728
Pd2Te2S6-36be3978847b,-5.49163457966701,-3.673887965534048
Pt2Te2S6-41c0d6586c37,-5.378163134441305,-3.6471902909292058
AuSnF6-d3e31d26d427,-9.098074211446328,-6.6778650705953915
PdZrBr6-9a857f008cb5,-7.048580199646845,-5.074883899310103
Ag2Hg2I2Te2-8765c35ba2c2,-5.8902610093184435,-3.967690290558026
Au2Hg2I2Te2-a3c40e2bc892,-5.460856981554075,-4.363220010787177
Cd2Cu2I2S2-66a20a15c5f4,-6.285708334711709,-3.5638626532767774
Cl2Cu2Hg2Te2-462419040894,-6.085570049815721,-4.027886424673625
Ba4Cl4Sb4Te8-e71568d3cf2a,-5.39792076748146,-3.9873392826519636
Cs2N2Os2S2Cl10-2420ae83ca66,-6.9465585027333265,-5.40286006782539
I3In3-ef55c240d366,-5.224550811016432,-3.240740605431119
I3Tl3-4d98ecf16286,-5.585617117630865,-3.204728678457079
O2K4-e6e3885b576c,-2.9604746747927937,-1.1261767721601519
Se2Tl4-2aea7b548717,-4.594599952745181,-3.0564482970549274
Hf2Br4Te4-a90f0ed4d76e,-5.57931731544381,-3.8563650056352476
Y2Br4S4-4589edd493e7,-7.108666926875554,-4.666642320243491
Zr2I4Te4-77855f13e55f,-5.508246272233134,-3.826966990035906
Ag2Se2Tl2-f5cac1c6b6ee,-4.168291066723994,-2.752896549217853
As2K2Mg2-19f4b8cd6d33,-2.2989268204845605,-1.1593585034945018
Br2Ga2Se2-627893c592ea,-6.725289089927636,-4.431348186618253
Br2N2Zr2-9eda13d204d8,-7.816376381261689,-4.983202582460594
Cl2Cu2F2-fd4a7e7ddfb6,-8.618232541684858,-6.123408957569296
F2Rh2S2-cfdb596ba17e,-6.5712899372892855,-5.8509622606481555
Li2Rb2S2-7ab0e2801a91,-2.8549222663876357,-0.7672791902099585
Au2Br2-58af1883d469,-5.900046398823648,-2.9736794143707854
In2Se2-0a48e35c06ea,-5.796647109840743,-3.5431013118139254
Si4P8-61613c21d55c,-6.163182035583445,-3.8647020691546814
FeGa2S4-362cc8f15083,-5.629438071268656,-3.316854932358163
Pd2Se2O6-2e7b44920343,-6.6000368716633115,-3.9369895897763105
Tl2Pt4Te6-bfab8880b6ae,-4.76875870413654,-3.7582190371500124
AgInP2S6-9847151f8edc,-6.63746570467132,-4.272157941364286
Zr2I4-2fff9853c500,-4.213908358332465,-3.324751349596667
Br2Hf2I2-634d76f830b3,-4.2509015733235085,-3.1011431309847657
Sb2-63094a4b50b5,-4.800213492785896,-3.393959256336702
Au2Te2-d57228736661,-5.169573266772481,-4.1026123375536585
Ga2Te2-1b0b43b113f5,-5.525671511785472,-3.689197222671719
GeS2-69b36b84eb8c,-6.424981060974748,-3.990988727346799
Hf2Br4-69aac3df8db3,-4.433479488723582,-3.120564100399702
Ir4S8-1ad827226ca1,-6.40194143333369,-4.881903728789594
WS2-64090c9845f8,-5.667972771379027,-3.6130441813724197
YBr2-32aac6e20434,-4.02960852372749,-3.1284218873651533
ReAg2I6-bab1ec0bdac5,-6.200444462762783,-4.8241501455720215
Zr2S6-ca713875183d,-6.534573835906069,-4.332284900973637
WMo3S8-9c2979187585,-5.91019688956788,-3.8344570743345407
Al2Cl2Se2-b7d248345211,-5.756787612622397,-3.5319148787358094
AsClSe-1a3be826b3e0,-6.708506192803316,-4.648535133973841
BiISe-70cbc0e44d36,-6.423503400128273,-5.20783117213847
Cl2Cr2S2-92b8a07f1c47,-7.361090906321252,-5.216738561489311
Cl2In2Se2-59bbb5bc246d,-6.727734020246085,-4.980550317659918
Cl2O2Tl2-9b3666807d82,-8.588116865101725,-6.5486398029459405
Cl2Sc2Se2-0fa2e5513bb2,-6.491035436503612,-3.7894246985288857
I2In2S2-2563c60fafcf,-6.712947538406871,-4.431583122785555
ISSb-5b94060698bc,-6.162435860216222,-4.379986718928324
OSW-b3f989013f80,-5.989087389916948,-3.7321137113312064
Au2I2Se4-96893388f5ca,-5.9518059352033,-4.6106805690006425
P2Pb2S6-7cf77f91eef0,-6.479484834296194,-4.26405518754664
P2Sb2Se6-5d1a32a28ffa,-5.40812387770139,-3.990997521012939
Cr2W2Se8-548aa830244c,-5.071798445469987,-3.8683603219088174
Br2Hf2S3-928e05d7a741,-7.270722264667181,-4.932559658110769
SBr2Pb2-b019e39f662c,-6.967891482939503,-5.20256323010198
SeCl2Mn2-7533086e182f,-5.863273056530749,-3.497550705504769
SeHf2I5-42332c90f354,-4.526222084119152,-3.5537487106890793
AgGa3Cl4O4-830eb743be00,-7.998597396903433,-6.783826215353491
PtPd3Cl4O4-fb7b0169e5e7,-7.293820403003318,-5.503928562534438
BrIrSe-304596587037,-5.724788031203869,-3.467486653745076
Cl2Mo2O4-9e644b7c0f19,-6.480996819001566,-4.718924976040801
SSeSn2-810208d10aea,-4.701744900180016,-3.1794129637498996
BrClCd2S2-f2aadae31fc7,-6.87699516245529,-4.895591429518724
SSeIn3Br5-1421a983853c,-7.657133727029806,-4.759022863558238
InSScSeI2-1918b9f73b01,-6.446627160716606,-4.552333179484631
Ag2Br2Se3Sb4-30781cbd30e8,-6.075190248786245,-3.641512195797833
Cu2I2S3P4-242cb6c03b99,-6.618117177197616,-3.9263314910522316
Ga2Mg2Se5-615237e330fa,-5.530034730874082,-4.2725877237964385
In2Mg2Se5-8105800b56f5,-5.7116414353028215,-4.212334525965748
In8Se12-3f400c8308ca,-6.064377339775701,-3.9836118876572897
Sn4Sb8-0dd5fa390486,-4.774165532718143,-3.6699708633645605
O4As8Se8-fca73bbf1d8f,-6.045128836324958,-3.4880163528951442
Ta2Cl4S4-6e3c6b6bedf1,-5.760160221096381,-3.3378577582404576
Ta2I4Se4-506bd2f50849,-5.297879358663154,-3.5896720915196054
CdI2S2Sn2-1025fc3e9206,-5.79674777608641,-3.179396594532399
PbSb2Se4-dbf43c311412,-5.92015914432923,-5.049634948706949
Br2Nb4S12-154ac88659de,-5.46394951852297,-4.616060585651039
Te2Ag4O12-ef48b8b9356e,-9.061481071649467,-7.260464578146222
Cl2Re6S8-06e65dbb5c7b,-7.249343175163168,-4.928530423019769
STa3I7-873cc4b6de53,-5.1917111107590745,-3.8962402667700644
Al2Ge2S2-77c0b97aafb0,-4.264517334408162,-3.4294293503492215
Al2Si2Te2-550d6568bf5a,-5.257152203840205,-3.152198152590557
Au4Cl4S4-92c81db32a27,-7.875601678148756,-5.525269956978827
Br4Ga4Te4-cdd16fadfec0,-6.721074084378813,-3.9737004949560237
Br2Ir2Se2-8605c05a85b8,-5.878024706787704,-3.8108080641878974
Cl2Rh2S2-60a544b31632,-6.792110598494226,-4.522204180138993
F2O2Rh2-dcf053cf9610,-7.537911389567014,-6.408862331822114
Ga2I2S2-72fa67f2d3c1,-6.01482640196107,-4.067773589956996
Ag2F2Se4-e07f21c5f716,-6.59988004729041,-4.157414236997641
K4Se4S8-fd5fbc7ab7ef,-5.498726990975219,-3.6171438655533823
AuVP2Se6-9745751ddfc1,-5.756867352952464,-4.044877448112036
CoNaAs2Se6-3f3e7c66e79f,-6.099348268907395,-4.804156907891342
Al2Si2Se6-75f19afb2e77,-6.49188576144113,-3.502317343081823
Cr2Sb2Se6-8451824ea8b7,-5.152056491472026,-4.0289115163425935
Rh2Sb2O6-2310e8bacd7f,-5.313352848127108,-2.509372607266116
Ge2Hf2S8-bc136eb07e3c,-5.843136066291948,-3.8373725358798993
HfPdI6-13a230577ff1,-6.128983477343398,-4.760779385728135
Li2Ta2I12-5bae79b5f531,-6.319602208881335,-4.357976520269548
PdZrCl6-438e571d127b,-7.749010358595948,-5.31535749773842
Ag2Br2Hg2S2-b2d7b6303c8c,-6.834854283486598,-4.471774117521114
Au2Br2Hg2Te2-639901d29625,-5.509440566694487,-4.371094903977863
Au4Cl4H4S4-a0af4b8da31e,-7.600925216855675,-5.505622326647286
Cd2Cu2I2Se2-aaa7b345a078,-6.209136206508291,-3.7114948917250317
As4F4Sr4S8-7b312bb8cb45,-6.597397462884114,-3.8904395996676415
Ba4F4P4S8-3dd240dd235e,-6.59542892276645,-3.635441671310458
Cl4Sb4Sr4S8-ab0e7e7ba02a,-6.179521493415144,-3.3171430518111293
H2P2Pb2S6-c007a923dc98,-6.686511278300012,-3.8692359527829696
C2Rb2Se2H6S6-72624c3f4604,-5.058433887345076,-3.2490329449375706
Cl2Cu2N2C6F8-1a4a9180547d,-7.311647899915787,-5.0059294711314815
Cs2N2Os2S2F10-1958145d16df,-6.705518803453579,-4.180432457769571
N2Na2Ru2S2Cl10-2dbb3574fb0b,-7.000596919227339,-5.5730666752800655
Ga2S3-675384a5788f,-6.1569641270198465,-3.770334684989624
Tl4Se5-72025f53ab0a,-4.8507185627406795,-3.0421047463888966
Ag5I5-a81b9fe584df,-6.174450316254534,-3.330520553153289
O5Pb5-dcd4cb420d16,-5.455961490453129,-2.499176257697966
Ag6I12-93df3de0b4f3,-6.524528505104495,-4.568169123272775
O2Rb4-1919de57b43a,-2.752791887242034,-1.1544902789614822
S2Cu4-adf08ccb8a4f,-6.693873375037358,-5.2516205376553975
Hf2Cl4S4-1f66806ca8f9,-6.751437119189779,-3.8012873374883487
Sc2I4S4-2f4d078f06ed,-6.467952975701634,-4.600064569242658
Y2Br4Se4-5d0ad34dfc62,-6.65400716478754,-4.614482000645192
Ag2Te2Tl2-9c3f20205e78,-3.9898152261156974,-2.762202154061988
As4Mg4Rb4-0bf52acae406,-2.024989484888469,-1.1211153522210893
Br4Ga4Se4-a7fbce753705,-7.387718274474333,-4.558671355001235
Cu2K2Se2-f3badda155a2,-4.452247627980232,-1.494989564329159
F2Rh2Se2-dd8949f31a08,-7.393320367535126,-4.935132201896761
I2Sc2Te2-73342bac95ed,-5.496906580675358,-3.2805827538091803
Li2Rb2Se2-329048e94732,-2.8411936737771186,-0.8307960224663955
Al2H2S4-7b49e7c929a3,-6.055366789420691,-3.1257715655927436
Al2B2S6-3becc78c8aba,-6.941732707153916,-5.238489680740124
Al8Te12-6ccd268070a5,-5.335467755876156,-2.8944843407349596
Nb2Br4S4-e898d621cf1d,-5.940059605837901,-3.475388413054775
TeNb3Cl7-eaf57194260a,-5.545603868649222,-4.004023915796466
AgInP2Se6-f531326aab15,-5.996045309810088,-4.288915475956844
Ge2S2-39b7591bd3cb,-5.763533971151871,-3.275023874913469
Pd2I4-9010282c8eb4,-6.191866563607552,-4.720158092608002
Ag2Se2-248fffac5959,-6.228526105367772,-5.049851812789583
Al2Se2-129a514b51ad,-6.313186709574252,-3.592605909171416
Ga2Te2-55c23ca88a05,-5.531305005162865,-3.6697696447565264
GeTe-eadd37f03ca5,-5.272574865360717,-3.278465506821731
In2Se2-178396d52e5c,-6.351238811291584,-4.388719514288134
S2Sn2-7a8373382b33,-5.021576018953706,-3.035031088429286
CoBr2-807b6a88f950,-7.136519186495955,-4.309723283518883
PbO2-e2a7fd3e05fc,-9.299457524620458,-6.9586043005217295
Pd2Se4-12f02221b8c5,-6.089099072586755,-4.040679101003351
SnBr2-a41087b2c98b,-7.025970298721098,-4.158896484603823
SnSe2-2c6d4c024ca0,-6.454981122164982,-5.121564043906929
Tl2Cl4-30ddf92eb9d6,-8.037673728972127,-5.218144960356573
ZrI2-9c024b5a2e89,-3.3487651177389255,-2.3104846032479394
SBi2Se2-489b3230e427,-6.384251367748936,-5.52686297783949
MoCu2Se4-2b6237b24f79,-6.165428530372644,-4.041863107487668
Bi2Br6-2a1d71d82f8a,-7.819132374742764,-4.996643187730827
Zr2Se6-150e33f95933,-5.641503835080974,-4.6106874759623775
WMo3Se8-05a06afa3b20,-5.233301455045748,-3.4482215534178113
AsITe-b6d803aafe3a,-5.645513472109014,-4.143021097293174
Bi2Br2S2-9e8786952b94,-7.239981436198823,-5.61889603881947
BiClSe-a80866a2c6b4,-7.012272776667779,-5.503245600786076
BiITe-2d41b3dd1772,-5.994217549897787,-5.065429834641772
Br2Ir2S2-c0fadae216ee,-5.839461087119841,-4.660964968177495
Cl2Cr2Se2-fb83a5a9c5f2,-6.519611150186097,-5.606045527519409
I2In2Se2-597a69fb8eaf,-6.566429600097745,-4.663184407799487
Au2I2Te4-2f737d1570ba,-5.613739960480828,-4.2629208096366815
Bi2P2S6-287dcf4f1a19,-6.043933449123765,-4.728058100535225
P2Pb2Se6-1811d52ac455,-6.040691648254874,-4.318577331278631
Cr2W2Te8-62bb754c4cb2,-4.578110561624594,-3.7017260504688574
CoZrBr6-47a72745bf3d,-7.243345451525102,-4.547775765120463
SeMo2Br5-5197393a6f0c,-5.87869542961961,-4.5408125258500425
ZnNi3H4O8-5eb788f2a00b,-5.822756334905215,-4.1134929109868335
AlISe-888214c33a68,-6.14926606272479,-3.9631347278156914
BrITl2-005d3021338b,-5.4026002906813115,-2.8153463671244388
STeGe2-620158b58eb8,-4.482925628557565,-3.267019881601615
BrIIn2Se2-31057ee5c7ee,-6.623953665079669,-4.791367759298979
SSeI2V2-c86af04983a9,-5.253727885228231,-4.5441112218507556
GaInP2Se2S4-b6c61504a8ce,-5.743400018004456,-4.177808812020641
SSeHf2I4-4ec715cd4ee6,-6.556832612420054,-3.673942176349708
HfZrPd2I4S4-ff922eded513,-6.357652985464746,-4.432508684372481
PtSeMn2S5-d24bcd925535,-6.167684764447406,-4.700613504230383
TiZrHf2Br8-d49d68992387,-4.381610938936986,-3.226902103760189
AuClPdSe-3a6b4835fb2b,-6.072326911201651,-4.449271460007048
BrISCd2-46306e747513,-6.257124412006119,-4.541712745789143
GeSZnBr2-d4e053e63f94,-6.565767009193708,-4.041698788105384
AuBrTlI3-6c77c87c7c7a,-6.517889014756112,-5.243038424372147
BrClCrRhS2-a7fe4366d3bd,-6.864855123983597,-5.670795033504649
Au2I2Se3P4-af6ddaf6aa6b,-5.979609728917399,-3.8074609379622526
Cu2I2S3Sb4-a494da7b7218,-5.861127023201526,-3.629739026645019
Cr2H2O5-1585b21cac3e,-6.356319817477843,-5.089841644230328
In2Mg2Te5-562fdbc9fc3c,-4.882106621613846,-3.88654214476471
As4S6-8d6c137daf75,-6.4487875638075405,-3.5598734123334976
Ni4Br8-251a271fefdf,-7.261111618248,-5.087010860432831
SiSe2-39186e1b0384,-5.427997652088774,-3.347878981601502
Ti2Br4-1a30cc29d519,-4.305754707343601,-3.48835963266913
CH2Sc2-91e7dc9867f0,-5.409862035835667,-3.4008672181143393
Ta2Cl4Se4-19cbd910ea48,-5.35435005457076,-3.707608965292156
Ta2I4Te4-b354555787d3,-4.929891222283206,-3.752712162511161
Ba2Bi4S8-0c5746276924,-5.620831922582093,-3.3073932648351256
Zn2P4S8-8d5af177ceee,-6.4757673006387755,-3.716970173095053
Br2Nb4Se12-cfd6e6891a2f,-5.255242246762053,-4.189794027822755
PdK2H6S6-6e3157b6b835,-6.093487688533005,-3.2958184036692373
Mo2Br6-061630b6dd53,-6.419899254778789,-3.567029647495038
Cl2Re6Te8-f4efa56fb426,-5.618338813714322,-4.656877122171562
SeNb3Br7-47d81fac3726,-5.553957056954673,-4.077293661602766
Al2Ge2Se2-e1ee7e3111be,-4.672604687858436,-3.4327305259230863
Au4Cl4Se4-0905650f2c3b,-7.50256901583128,-5.272497870109589
BiFTe-651254f52469,-5.554571829081874,-4.375929664501143
Br2Ir2Te2-2d942ffea5b6,-5.726891256543956,-3.857680051331287
Cl4Cu4S4-391362d71a4d,-7.989500115270788,-6.439273226808965
Cl2Rh2Se2-c1a5acd59fe5,-6.5816039053291755,-4.311040561912641
Co2F2O2-18e5ea8baaa0,-8.229820769597566,-6.83983071529342
F2Rh2Se2-29f66baa1f9f,-6.6577157117142685,-4.434641557380317
Ga4I4S4-e17dcea60692,-6.491363464099817,-3.521351862399168
Ge4Sb4Te4-b379e6a05213,-5.309076402081358,-3.672687706487663
S4Sb4Si4-c32ff16e0481,-5.9650844157833784,-3.0431240043921486
As4Li4S8-f8d82c1e6070,-6.102389525258705,-4.229005567455963
I2Ta2O4-6f2944ef50ca,-6.066055168791923,-4.310713856439932
AgBiP2Te6-94581cff3ceb,-5.297910013425661,-4.2229897764660205
AgCrP2S6-6ee5087d871b,-6.541437738455844,-4.529432005204849
AuCrAs2Se6-df1b1c958114,-5.6379127657510475,-4.296625611694329
InNaP2Se6-aecc352cbc3a,-6.50586187149637,-3.896348409160429
Al2Ge2Se6-4e13f8ec6a91,-6.370845438056443,-3.9625363524056807
Pt2S2O6-1eb8c8cda495,-6.405142393862307,-3.429023808672488
Ge2Hf2Se8-b6d0b42041d6,-5.432581649329164,-3.6737961293924672
Si2Zr2Se8-d2ce5f4a1f43,-5.390501531626507,-3.603516623606521
Ag2Br2Hg2Se2-d17cf2540038,-6.649246589209504,-4.382850148930711
Ag2Cd2I2S2-c0cd5afefa15,-6.272519817358932,-3.7231793469399714
Br4Cu4H4O4-2e85c49ba959,-7.877888502757102,-5.734757140201945
Cd2Cu2I2Te2-202f843bdc8a,-5.933762691652182,-3.447479125493214
As4F4Sr4Se8-5dd3457b562a,-6.174005364697244,-4.1976498248765015
Ba4Bi4Cl4S8-70fda3c9e901,-5.949842071842578,-3.3488484480136487
Ba4F4P4Se8-9793b6184696,-6.301055121401035,-3.754312270812968
Cl4Sb4Sr4Se8-f15883744106,-5.854837090372376,-3.7109825124195566
As2C2Pb2H6S6-dab92ed6824d,-6.052996489933667,-3.088623063889461
Cs2N2Ru2S2F10-b771aeb5e348,-6.767134709769815,-4.187894212459614
Al4Se6-5f5967159e45,-6.501285684202116,-4.467657602047001
Ga2Se3-c72f1046109e,-5.480648664058102,-3.854698632532105
P2Hg3-e4b7b6a3449a,-4.399660973664675,-3.6173524936389345
I6In6-2c8f6ac5bc98,-5.345447589068395,-3.407585878341033
S6Cu12-718cd24d9d45,-6.140311054841952,-4.54281825613595
Hf2Cl4Se4-55aa0e86f8d2,-6.32408358358429,-3.7849024252122403
Sc2I4Se4-69099b7ec725,-6.30881058389805,-4.500077513835203
Br2Hg2I2-8c43c7918a76,-6.902391693340852,-4.416028021565415
Cu4K4Te4-2e1631d62b68,-4.539109457092462,-1.953864757503934
Li2S2Tl2-100e5e235bc9,-5.125288144181627,-2.6923971867759517
Ge2Sb2Te6-0af086b65c11,-5.173799987445057,-4.232715522416016
NiGa2S4-e701ba2c76a0,-5.579878803829887,-3.619102576335371
Nb2Br4Se4-f4b12fb88150,-5.540160527770286,-3.6741337451177456
Nb2Cl4S4-faa320ed4828,-5.976810392425257,-3.450924748786494
Ge2Se2-a1b0a493b3e8,-5.672681205518838,-3.236383492940627
OVI2-3d18780fb0f3,-5.782588961784235,-3.9335390979140303
